Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
rani-polka-with-black-parkar-with-dupatta,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,0,deny,manual,870.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/WhatsAppImage2025-12-17at17.18.08_2.jpg?v=1765978185,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-polka-with-black-parkar-with-dupatta,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,870.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/WhatsAppImage2025-12-17at17.18.08.jpg?v=1765978185,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-polka-with-black-parkar-with-dupatta,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,1,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-polka-with-black-parkar-with-dupatta,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,1,deny,manual,1140.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-kurti-set-with-dupatta,Peach Kurti Set with Dupatta,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Kurta Set,"",true,Size,2-year-3-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,1,deny,manual,900.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5576.jpg?v=1762950606,1,"",false,,,5388,,,,,,,,,,,,,,'0,,,,2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
peach-kurti-set-with-dupatta,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,1,deny,manual,900.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-kurti-set-with-dupatta,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,2,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-kurti-set-with-dupatta,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,1,deny,manual,1050.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-kurti-set-with-dupatta,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,1,deny,manual,1100.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-color-co-ord-set,Peach Color Co-ord Set,"",Papillon Ethinics,Apparel & Accessories > Clothing > Outfit Sets,Co-ord set,"",true,Size,2-year-3-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,2,deny,manual,850.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5565.jpg?v=1762950605,1,"",false,,,7313,,,,,,,,,,,,,,'0,,,,2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
peach-color-co-ord-set,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-color-co-ord-set,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-color-co-ord-set,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-color-co-ord-set,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-pink-banarasi-border-frock,Rani Pink Banarasi Border Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Silk Frock,"",true,Size,2-year-3-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,2,deny,manual,850.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5578_17fb6fbf-09b2-4146-b9a0-ad33c0c24fd0.jpg?v=1762951329,1,"",false,,,5424,,,,,,,,,,,,,,'0,,,,2-year-3-year; 3-year-4-year; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
rani-pink-banarasi-border-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-pink-banarasi-border-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,1,deny,manual,1100.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-pink-banarasi-border-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,1,deny,manual,1100.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-rama-green-parkar-polka,Yellow-Rama Green Parkar Polka,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Parkar Polka,"blue, silk, sleeveless",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5588.jpg?v=1762950605,1,"",false,,,5424,,,,,,,,,,,,,,'0,,,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
yellow-rama-green-parkar-polka,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5599_1.jpg?v=1762953204,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-rama-green-parkar-polka,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-rama-green-parkar-polka,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,2,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-rama-green-parkar-polka,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,1,deny,manual,1050.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-rama-green-parkar-polka,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,1100.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-rani-paithani-border-parkar-polka,Purple-Rani Paithani Border Parkar Polka,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Parkar Polka,"",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,3,deny,manual,750.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5583.jpg?v=1762950606,1,"",false,,,5388,,,,,,,,,,,,,,'0,,,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
purple-rani-paithani-border-parkar-polka,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,1,deny,manual,800.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5601_1.jpg?v=1762953204,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-rani-paithani-border-parkar-polka,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-rani-paithani-border-parkar-polka,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,1050.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-rani-paithani-border-parkar-polka,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,2,deny,manual,1200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-rani-paithani-border-parkar-polka,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,1,deny,manual,1200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-pink-banarasi-kurta-set-with-white-net-dupatta,Rani Pink Banarasi Kurta Set with White Net Dupatta,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Kurta Set,"pink, silk, sleeveless",true,Size,2-year-3-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,996.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5091_1.jpg?v=1759522023,1,"",false,,,,,,,,,,,,,,,,,'0,,pink,silk,2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
rani-pink-banarasi-kurta-set-with-white-net-dupatta,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,996.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5029_1.jpg?v=1759522023,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-pink-banarasi-kurta-set-with-white-net-dupatta,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5034_1.jpg?v=1759522023,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-pink-banarasi-kurta-set-with-white-net-dupatta,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,1140.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5032_1.jpg?v=1759522023,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-pink-banarasi-kurta-set-with-white-net-dupatta,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,1266.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
banarasi-navy-blue-kurta-set,Banarasi Navy Blue Kurta Set with White Net Dupatta,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Kurta Set,"blue, silk, sleeveless",true,Size,2-year-3-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,1,deny,manual,950.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5105_1.jpg?v=1759522110,1,"",false,,,,,,,,,,,,,,,,,'0,,,,2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
banarasi-navy-blue-kurta-set,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5028_1.jpg?v=1759522110,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
banarasi-navy-blue-kurta-set,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
banarasi-navy-blue-kurta-set,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
banarasi-navy-blue-kurta-set,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,1250.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
blueish-border-co-ord-set,Blueish Border Co-ord Set,"",Papillon Ethinics,Apparel & Accessories > Clothing > Outfit Sets,Co-ord set,"blue, silk, sleeveless",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5155_1.jpg?v=1759664850,1,"",false,,,,,,,,,,,,,,,,,'0,,,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
blueish-border-co-ord-set,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,1,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5009_1.jpg?v=1759664850,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
blueish-border-co-ord-set,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5014_1.jpg?v=1759664850,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
blueish-border-co-ord-set,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
blueish-border-co-ord-set,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
blueish-border-co-ord-set,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-banarasi-border-sillk-frock,Purple Banarasi Border Sillk Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Silk Frock,"purple, silk",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5262_1.jpg?v=1759522746,1,"",false,,,,,,,,,,,,,,,,,'0,,,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
purple-banarasi-border-sillk-frock,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,2,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A4980_1.jpg?v=1759522746,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-banarasi-border-sillk-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A4981_1.jpg?v=1759522746,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-banarasi-border-sillk-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,1,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-banarasi-border-sillk-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,2,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-banarasi-border-sillk-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,1,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-silk-frock-with-pink-jacket,Orange Silk Frock with Pink Jacket,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Silk Frock,"pink, silk",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5321_1.jpg?v=1759522820,1,"",false,,,,,,,,,,,,,,,,,'0,,,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
orange-silk-frock-with-pink-jacket,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,2,deny,manual,950.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A4983_1.jpg?v=1759522820,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-silk-frock-with-pink-jacket,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,1,deny,manual,950.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A4988_1.jpg?v=1759522820,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-silk-frock-with-pink-jacket,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A4991_1.jpg?v=1759522820,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-silk-frock-with-pink-jacket,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,1100.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A4992_1.jpg?v=1759522820,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-silk-frock-with-pink-jacket,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,1100.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
red-shoulder-strip-frock,Red Shoulder Strip Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Silk Frock,"red, silk, sleeveless",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,650.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A5269_1.jpg?v=1759522872,1,"",false,,,,,,,,,,,,,,,,,'0,,,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year; 1-year-2-year,,,,,,,kg,,,true,,,active
red-shoulder-strip-frock,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,1,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A4964_2.jpg?v=1759522872,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
red-shoulder-strip-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A4971_1.jpg?v=1759522872,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
red-shoulder-strip-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
red-shoulder-strip-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
red-shoulder-strip-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
red-shoulder-strip-frock,,,,,,,,,1-year-2-year,,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dark-purple-paithani-border-ballon-sleeves-frock,Dark Purple Paithani Border Ballon Sleeves Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Paithani Frock,"",true,Size,2-year-3-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,1,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/WhatsAppImage2025-09-07at10.13.52_ab258026-3ad9-4526-888a-6d1f275d7d0f.jpg?v=1757221038,1,"",false,,,,,,,,,,,,,,,,,'0,,,,2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
dark-purple-paithani-border-ballon-sleeves-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,1,deny,manual,850.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dark-purple-paithani-border-ballon-sleeves-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dark-purple-paithani-border-ballon-sleeves-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,2,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
dark-purple-paithani-border-ballon-sleeves-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,1,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-paithani-border-frock,Orange Paithani Border Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Paithani Frock,"",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/WhatsAppImage2025-09-07at10.13.50_7d25009b-f14c-4746-a45c-51d04e3f475d.jpg?v=1757220918,1,"",false,,,,,,,,,,,,,,,,,'0,,,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
orange-paithani-border-frock,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,2,deny,manual,870.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-paithani-border-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,2,deny,manual,870.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-paithani-border-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,2,deny,manual,924.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-paithani-border-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,2,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
orange-paithani-border-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,1,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
violet-paithani-patch-ballon-sleeve-frock,Violet Paithani Patch Ballon Sleeve Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Paithani Frock,"",true,Size,2-year-3-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,1,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/WhatsAppImage2025-09-07at10.13.51_1_efa12aca-8870-4916-b52a-8987355c7a86.jpg?v=1757220538,1,"",false,,,,,,,,,,,,,,,,,'0,,purple,,2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
violet-paithani-patch-ballon-sleeve-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
violet-paithani-patch-ballon-sleeve-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
violet-paithani-patch-ballon-sleeve-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
violet-paithani-patch-ballon-sleeve-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
bright-pink-paithani-border-parkar-polka,Bright Pink Paithani Border Parkar Polka,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Parkar Polka,"pink, silk, sleeveless",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/WhatsAppImage2025-08-25at6.40.53PM_1.jpg?v=1756129029,1,"",false,,,,,,,,,,,,,,,,,,,pink,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
bright-pink-paithani-border-parkar-polka,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/WhatsAppImage2025-08-25at6.40.53PM_2.jpg?v=1756129028,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
